,0,1
2680,570.5,12.74
2681,574.2,5.06
2682,574.2,5.18
2683,574.2,5.3
2684,574.2,5.42
2685,574.2,5.54
2686,574.2,5.66
2687,574.2,5.78
2688,574.2,5.9
2689,574.2,6.02
2690,574.2,6.14
2691,574.2,6.26
2692,574.2,6.38
2693,574.2,6.5
2694,574.2,6.62
2695,574.2,6.74
2696,574.2,6.86
2697,574.2,6.98
2698,574.2,7.1
2699,574.2,7.22
2700,574.2,7.34
2701,574.2,7.46
2702,574.2,7.58
2703,574.2,7.7
2704,574.2,7.82
2705,574.2,7.94
2706,574.2,8.06
2707,574.2,8.18
2708,574.2,8.3
2709,574.2,8.42
2710,574.2,8.54
2711,574.2,8.66
2712,574.2,8.78
2713,574.2,8.9
2714,574.2,9.02
2715,574.2,9.14
2716,574.2,9.26
2717,574.2,9.38
2718,574.2,9.5
2719,574.2,9.62
2720,574.2,9.74
2721,574.2,9.86
2722,574.2,9.98
2723,574.2,10.1
2724,574.2,10.22
2725,574.2,10.34
2726,574.2,10.46
2727,574.2,10.58
2728,574.2,10.7
2729,574.2,10.82
2730,574.2,10.94
2731,574.2,11.06
2732,574.2,11.18
2733,574.2,11.3
2734,574.2,11.42
2735,574.2,11.54
2736,574.2,11.66
2737,574.2,11.78
2738,574.2,11.9
2739,574.2,12.02
2740,574.2,12.14
2741,574.2,12.26
2742,574.2,12.38
2743,574.2,12.5
2744,574.2,12.62
2745,574.2,12.74
2746,577.9,5.18
2747,577.9,5.3
2748,577.9,5.42
2749,577.9,5.54
2750,577.9,5.66
2751,577.9,5.78
2752,577.9,5.9
2753,577.9,6.02
2754,577.9,6.14
2755,577.9,6.26
2756,577.9,6.38
2757,577.9,6.5
2758,577.9,6.62
2759,577.9,6.74
2760,577.9,6.86
2761,577.9,6.98
2762,577.9,7.1
2763,577.9,7.22
2764,577.9,7.34
2765,577.9,7.46
2766,577.9,7.58
2767,577.9,7.7
2768,577.9,7.82
2769,577.9,7.94
2770,577.9,8.06
2771,577.9,8.18
2772,577.9,8.3
2773,577.9,8.42
2774,577.9,8.54
2775,577.9,8.66
2776,577.9,8.78
2777,577.9,8.9
2778,577.9,9.02
2779,577.9,9.14
2780,577.9,9.26
2781,577.9,9.38
2782,577.9,9.5
2783,577.9,9.62
2784,577.9,9.74
2785,577.9,9.86
2786,577.9,9.98
2787,577.9,10.1
2788,577.9,10.22
2789,577.9,10.34
2790,577.9,10.46
2791,577.9,10.58
2792,577.9,10.7
2793,577.9,10.82
2794,577.9,10.94
2795,577.9,11.06
2796,577.9,11.18
2797,577.9,11.3
2798,577.9,11.42
2799,577.9,11.54
2800,577.9,11.66
2801,577.9,11.78
2802,577.9,11.9
2803,577.9,12.02
2804,577.9,12.14
2805,577.9,12.26
2806,577.9,12.38
2807,577.9,12.5
2808,577.9,12.62
2809,577.9,12.74
2810,577.9,12.86
2811,581.6,5.18
2812,581.6,5.3
2813,581.6,5.42
2814,581.6,5.54
2815,581.6,5.66
2816,581.6,5.78
2817,581.6,5.9
2818,581.6,6.02
2819,581.6,6.14
2820,581.6,6.26
2821,581.6,6.38
2822,581.6,6.5
2823,581.6,6.62
2824,581.6,6.74
2825,581.6,6.86
2826,581.6,6.98
2827,581.6,7.1
2828,581.6,7.22
2829,581.6,7.34
2830,581.6,7.46
2831,581.6,7.58
2832,581.6,7.7
2833,581.6,7.82
2834,581.6,7.94
2835,581.6,8.06
2836,581.6,8.18
2837,581.6,8.3
2838,581.6,8.42
2839,581.6,8.54
2840,581.6,8.66
2841,581.6,8.78
2842,581.6,8.9
2843,581.6,9.02
2844,581.6,9.14
2845,581.6,9.26
2846,581.6,9.38
2847,581.6,9.5
2848,581.6,9.62
2849,581.6,9.74
2850,581.6,9.86
2851,581.6,9.98
2852,581.6,10.1
2853,581.6,10.22
2854,581.6,10.34
2855,581.6,10.46
2856,581.6,10.58
2857,581.6,10.7
2858,581.6,10.82
2859,581.6,10.94
2860,581.6,11.06
2861,581.6,11.18
2862,581.6,11.3
2863,581.6,11.42
2864,581.6,11.54
2865,581.6,11.66
2866,581.6,11.78
2867,581.6,11.9
2868,581.6,12.02
2869,581.6,12.14
2870,581.6,12.26
2871,581.6,12.38
2872,581.6,12.5
2873,581.6,12.62
2874,581.6,12.74
2875,581.6,12.86
2876,585.3,5.3
2877,585.3,5.42
2878,585.3,5.54
2879,585.3,5.66
2880,585.3,5.78
2881,585.3,5.9
2882,585.3,6.02
2883,585.3,6.14
2884,585.3,6.26
2885,585.3,6.38
2886,585.3,6.5
2887,585.3,6.62
2888,585.3,6.74
2889,585.3,6.86
2890,585.3,6.98
2891,585.3,7.1
2892,585.3,7.22
2893,585.3,7.34
2894,585.3,7.46
2895,585.3,7.58
2896,585.3,7.7
2897,585.3,7.82
2898,585.3,7.94
2899,585.3,8.06
2900,585.3,8.18
2901,585.3,8.3
2902,585.3,8.42
2903,585.3,8.54
2904,585.3,8.66
2905,585.3,8.78
2906,585.3,8.9
2907,585.3,9.02
2908,585.3,9.14
2909,585.3,9.26
2910,585.3,9.38
2911,585.3,9.5
2912,585.3,9.62
2913,585.3,9.74
2914,585.3,9.86
2915,585.3,9.98
2916,585.3,10.1
2917,585.3,10.22
2918,585.3,10.34
2919,585.3,10.46
2920,585.3,10.58
2921,585.3,10.7
2922,585.3,10.82
2923,585.3,10.94
2924,585.3,11.06
2925,585.3,11.18
2926,585.3,11.3
2927,585.3,11.42
2928,585.3,11.54
2929,585.3,11.66
2930,585.3,11.78
2931,585.3,11.9
2932,585.3,12.02
2933,585.3,12.14
2934,585.3,12.26
2935,585.3,12.38
2936,585.3,12.5
2937,585.3,12.62
2938,585.3,12.74
2939,585.3,12.86
2940,589,5.42
2941,589,5.54
2942,589,5.66
2943,589,5.78
2944,589,5.9
2945,589,6.02
2946,589,6.14
2947,589,6.26
2948,589,6.38
2949,589,6.5
2950,589,6.62
2951,589,6.74
2952,589,6.86
2953,589,6.98
2954,589,7.1
2955,589,7.22
2956,589,7.34
2957,589,7.46
2958,589,7.58
2959,589,7.7
2960,589,7.82
2961,589,7.94
2962,589,8.06
2963,589,8.18
2964,589,8.3
2965,589,8.42
2966,589,8.54
2967,589,8.66
2968,589,8.78
2969,589,8.9
2970,589,9.02
2971,589,9.14
2972,589,9.26
2973,589,9.38
2974,589,9.5
2975,589,9.62
2976,589,9.74
2977,589,9.86
2978,589,9.98
2979,589,10.1
2980,589,10.22
2981,589,10.34
2982,589,10.46
2983,589,10.58
2984,589,10.7
2985,589,10.82
2986,589,10.94
2987,589,11.06
2988,589,11.18
2989,589,11.3
2990,589,11.42
2991,589,11.54
2992,589,11.66
2993,589,11.78
2994,589,11.9
2995,589,12.02
2996,589,12.14
2997,589,12.26
2998,589,12.38
2999,589,12.5
3000,589,12.62
3001,589,12.74
3002,589,12.86
3003,589,12.98
3004,592.7,5.54
3005,592.7,5.66
3006,592.7,5.78
3007,592.7,5.9
3008,592.7,6.02
3009,592.7,6.14
3010,592.7,6.26
3011,592.7,6.38
3012,592.7,6.5
3013,592.7,6.62
3014,592.7,6.74
3015,592.7,6.86
3016,592.7,6.98
3017,592.7,7.1
3018,592.7,7.22
3019,592.7,7.34
3020,592.7,7.46
3021,592.7,7.58
3022,592.7,7.7
3023,592.7,7.82
3024,592.7,7.94
3025,592.7,8.06
3026,592.7,8.18
3027,592.7,8.3
3028,592.7,8.42
3029,592.7,8.54
3030,592.7,8.66
3031,592.7,8.78
3032,592.7,8.9
3033,592.7,9.02
3034,592.7,9.14
3035,592.7,9.26
3036,592.7,9.38
3037,592.7,9.5
3038,592.7,9.62
3039,592.7,9.74
3040,592.7,9.86
3041,592.7,9.98
3042,592.7,10.1
3043,592.7,10.22
3044,592.7,10.34
3045,592.7,10.46
3046,592.7,10.58
3047,592.7,10.7
3048,592.7,10.82
3049,592.7,10.94
3050,592.7,11.06
3051,592.7,11.18
3052,592.7,11.3
3053,592.7,11.42
3054,592.7,11.54
3055,592.7,11.66
3056,592.7,11.78
3057,592.7,11.9
3058,592.7,12.02
3059,592.7,12.14
3060,592.7,12.26
3061,592.7,12.38
3062,592.7,12.5
3063,592.7,12.62
3064,592.7,12.74
3065,592.7,12.86
3066,592.7,12.98
3067,596.4,5.66
3068,596.4,5.78
3069,596.4,5.9
3070,596.4,6.02
3071,596.4,6.14
3072,596.4,6.26
3073,596.4,6.38
3074,596.4,6.5
3075,596.4,6.62
3076,596.4,6.74
3077,596.4,6.86
3078,596.4,6.98
3079,596.4,7.1
3080,596.4,7.22
3081,596.4,7.34
3082,596.4,7.46
3083,596.4,7.58
3084,596.4,7.7
3085,596.4,7.82
3086,596.4,7.94
3087,596.4,8.06
3088,596.4,8.18
3089,596.4,8.3
3090,596.4,8.42
3091,596.4,8.54
3092,596.4,8.66
3093,596.4,8.78
3094,596.4,8.9
3095,596.4,9.02
3096,596.4,9.14
3097,596.4,9.26
3098,596.4,9.38
3099,596.4,9.5
3100,596.4,9.62
3101,596.4,9.74
3102,596.4,9.86
3103,596.4,9.98
3104,596.4,10.1
3105,596.4,10.22
3106,596.4,10.34
3107,596.4,10.46
3108,596.4,10.58
3109,596.4,10.7
3110,596.4,10.82
3111,596.4,10.94
3112,596.4,11.06
3113,596.4,11.18
3114,596.4,11.3
3115,596.4,11.42
3116,596.4,11.54
3117,596.4,11.66
3118,596.4,11.78
3119,596.4,11.9
3120,596.4,12.02
3121,596.4,12.14
3122,596.4,12.26
3123,596.4,12.38
3124,596.4,12.5
3125,596.4,12.62
3126,596.4,12.74
3127,596.4,12.86
3128,596.4,12.98
3129,596.4,13.1
3130,600.1,5.78
3131,600.1,5.9
3132,600.1,6.02
3133,600.1,6.14
3134,600.1,6.26
3135,600.1,6.38
3136,600.1,6.5
3137,600.1,6.62
3138,600.1,6.74
3139,600.1,6.86
3140,600.1,6.98
3141,600.1,7.1
3142,600.1,7.22
3143,600.1,7.34
3144,600.1,7.46
3145,600.1,7.58
3146,600.1,7.7
3147,600.1,7.82
3148,600.1,7.94
3149,600.1,8.06
3150,600.1,8.18
3151,600.1,8.3
3152,600.1,8.42
3153,600.1,8.54
3154,600.1,8.66
3155,600.1,8.78
3156,600.1,8.9
3157,600.1,9.02
3158,600.1,9.14
3159,600.1,9.26
3160,600.1,9.38
3161,600.1,9.5
3162,600.1,9.62
3163,600.1,9.74
3164,600.1,9.86
3165,600.1,9.98
3166,600.1,10.1
3167,600.1,10.22
3168,600.1,10.34
3169,600.1,10.46
3170,600.1,10.58
3171,600.1,10.7
3172,600.1,10.82
3173,600.1,10.94
3174,600.1,11.06
3175,600.1,11.18
3176,600.1,11.3
3177,600.1,11.42
3178,600.1,11.54
3179,600.1,11.66
3180,600.1,11.78
3181,600.1,11.9
3182,600.1,12.02
3183,600.1,12.14
3184,600.1,12.26
3185,600.1,12.38
3186,600.1,12.5
3187,600.1,12.62
3188,600.1,12.74
3189,600.1,12.86
3190,600.1,12.98
3191,600.1,13.1
3192,603.8,5.9
3193,603.8,6.02
3194,603.8,6.14
3195,603.8,6.26
3196,603.8,6.38
3197,603.8,6.5
3198,603.8,6.62
3199,603.8,6.74
3200,603.8,6.86
3201,603.8,6.98
3202,603.8,7.1
3203,603.8,7.22
3204,603.8,7.34
3205,603.8,7.46
3206,603.8,7.58
3207,603.8,7.7
3208,603.8,7.82
3209,603.8,7.94
3210,603.8,8.06
3211,603.8,8.18
3212,603.8,8.3
3213,603.8,8.42
3214,603.8,8.54
3215,603.8,8.66
3216,603.8,8.78
3217,603.8,8.9
3218,603.8,9.02
3219,603.8,9.14
3220,603.8,9.26
3221,603.8,9.38
3222,603.8,9.5
3223,603.8,9.62
3224,603.8,9.74
3225,603.8,9.86
3226,603.8,9.98
3227,603.8,10.1
3228,603.8,10.22
3229,603.8,10.34
3230,603.8,10.46
3231,603.8,10.58
3232,603.8,10.7
3233,603.8,10.82
3234,603.8,10.94
3235,603.8,11.06
3236,603.8,11.18
3237,603.8,11.3
3238,603.8,11.42
3239,603.8,11.54
3240,603.8,11.66
3241,603.8,11.78
3242,603.8,11.9
3243,603.8,12.02
3244,603.8,12.14
3245,603.8,12.26
3246,603.8,12.38
3247,603.8,12.5
3248,603.8,12.62
3249,603.8,12.74
3250,603.8,12.86
3251,603.8,12.98
3252,603.8,13.1
3253,603.8,13.22
3254,607.5,6.14
3255,607.5,6.26
3256,607.5,6.38
3257,607.5,6.5
3258,607.5,6.62
3259,607.5,6.74
3260,607.5,6.86
3261,607.5,6.98
3262,607.5,7.1
3263,607.5,7.22
3264,607.5,7.34
3265,607.5,7.46
3266,607.5,7.58
3267,607.5,7.7
3268,607.5,7.82
3269,607.5,7.94
3270,607.5,8.06
3271,607.5,8.18
3272,607.5,8.3
3273,607.5,8.42
3274,607.5,8.54
3275,607.5,8.66
3276,607.5,8.78
3277,607.5,8.9
3278,607.5,9.02
3279,607.5,9.14
3280,607.5,9.26
3281,607.5,9.38
3282,607.5,9.5
3283,607.5,9.62
3284,607.5,9.74
3285,607.5,9.86
3286,607.5,9.98
3287,607.5,10.1
3288,607.5,10.22
3289,607.5,10.34
3290,607.5,10.46
3291,607.5,10.58
3292,607.5,10.7
3293,607.5,10.82
3294,607.5,10.94
3295,607.5,11.06
3296,607.5,11.18
3297,607.5,11.3
3298,607.5,11.42
3299,607.5,11.54
3300,607.5,11.66
3301,607.5,11.78
3302,607.5,11.9
3303,607.5,12.02
3304,607.5,12.14
3305,607.5,12.26
3306,607.5,12.38
3307,607.5,12.5
3308,607.5,12.62
3309,607.5,12.74
3310,607.5,12.86
3311,607.5,12.98
3312,607.5,13.1
3313,607.5,13.22
3314,611.2,6.26
3315,611.2,6.38
3316,611.2,6.5
3317,611.2,6.62
3318,611.2,6.74
3319,611.2,6.86
3320,611.2,6.98
3321,611.2,7.1
3322,611.2,7.22
3323,611.2,7.34
3324,611.2,7.46
3325,611.2,7.58
3326,611.2,7.7
3327,611.2,7.82
3328,611.2,7.94
3329,611.2,8.06
3330,611.2,8.18
3331,611.2,8.3
3332,611.2,8.42
3333,611.2,8.54
3334,611.2,8.66
3335,611.2,8.78
3336,611.2,8.9
3337,611.2,9.02
3338,611.2,9.14
3339,611.2,9.26
3340,611.2,9.38
3341,611.2,9.5
3342,611.2,9.62
3343,611.2,9.74
3344,611.2,9.86
3345,611.2,9.98
3346,611.2,10.1
3347,611.2,10.22
3348,611.2,10.34
3349,611.2,10.46
3350,611.2,10.58
3351,611.2,10.7
3352,611.2,10.82
3353,611.2,10.94
3354,611.2,11.06
3355,611.2,11.18
3356,611.2,11.3
3357,611.2,11.42
3358,611.2,11.54
3359,611.2,11.66
3360,611.2,11.78
3361,611.2,11.9
3362,611.2,12.02
3363,611.2,12.14
3364,611.2,12.26
3365,611.2,12.38
3366,611.2,12.5
3367,611.2,12.62
3368,611.2,12.74
3369,611.2,12.86
3370,611.2,12.98
3371,611.2,13.1
3372,611.2,13.22
3373,611.2,13.34
3374,614.9,6.38
3375,614.9,6.5
3376,614.9,6.62
3377,614.9,6.74
3378,614.9,6.86
3379,614.9,6.98
3380,614.9,7.1
3381,614.9,7.22
3382,614.9,7.34
3383,614.9,7.46
3384,614.9,7.58
3385,614.9,7.7
3386,614.9,7.82
3387,614.9,7.94
3388,614.9,8.06
3389,614.9,8.18
3390,614.9,8.3
3391,614.9,8.42
3392,614.9,8.54
3393,614.9,8.66
3394,614.9,8.78
3395,614.9,8.9
3396,614.9,9.02
3397,614.9,9.14
3398,614.9,9.26
3399,614.9,9.38
3400,614.9,9.5
3401,614.9,9.62
3402,614.9,9.74
3403,614.9,9.86
3404,614.9,9.98
3405,614.9,10.1
3406,614.9,10.22
3407,614.9,10.34
3408,614.9,10.46
3409,614.9,10.58
3410,614.9,10.7
3411,614.9,10.82
3412,614.9,10.94
3413,614.9,11.06
3414,614.9,11.18
3415,614.9,11.3
3416,614.9,11.42
3417,614.9,11.54
3418,614.9,11.66
3419,614.9,11.78
3420,614.9,11.9
3421,614.9,12.02
3422,614.9,12.14
3423,614.9,12.26
3424,614.9,12.38
3425,614.9,12.5
3426,614.9,12.62
3427,614.9,12.74
3428,614.9,12.86
3429,614.9,12.98
3430,614.9,13.1
3431,614.9,13.22
3432,614.9,13.34
3433,618.6,6.62
3434,618.6,6.74
3435,618.6,6.86
3436,618.6,6.98
3437,618.6,7.1
3438,618.6,7.22
3439,618.6,7.34
3440,618.6,7.46
3441,618.6,7.58
3442,618.6,7.7
3443,618.6,7.82
3444,618.6,7.94
3445,618.6,8.06
3446,618.6,8.18
3447,618.6,8.3
3448,618.6,8.42
3449,618.6,8.54
3450,618.6,8.66
3451,618.6,8.78
3452,618.6,8.9
3453,618.6,9.02
3454,618.6,9.14
3455,618.6,9.26
3456,618.6,9.38
3457,618.6,9.5
3458,618.6,9.62
3459,618.6,9.74
3460,618.6,9.86
3461,618.6,9.98
3462,618.6,10.1
3463,618.6,10.22
3464,618.6,10.34
3465,618.6,10.46
3466,618.6,10.58
3467,618.6,10.7
3468,618.6,10.82
3469,618.6,10.94
3470,618.6,11.06
3471,618.6,11.18
3472,618.6,11.3
3473,618.6,11.42
3474,618.6,11.54
3475,618.6,11.66
3476,618.6,11.78
3477,618.6,11.9
3478,618.6,12.02
3479,618.6,12.14
3480,618.6,12.26
3481,618.6,12.38
3482,618.6,12.5
3483,618.6,12.62
3484,618.6,12.74
3485,618.6,12.86
3486,618.6,12.98
3487,618.6,13.1
3488,618.6,13.22
3489,618.6,13.34
3490,618.6,13.46
3491,622.3,6.74
3492,622.3,6.86
3493,622.3,6.98
3494,622.3,7.1
3495,622.3,7.22
3496,622.3,7.34
3497,622.3,7.46
3498,622.3,7.58
3499,622.3,7.7
3500,622.3,7.82
3501,622.3,7.94
3502,622.3,8.06
3503,622.3,8.18
3504,622.3,8.3
3505,622.3,8.42
3506,622.3,8.54
3507,622.3,8.66
3508,622.3,8.78
3509,622.3,8.9
3510,622.3,9.02
3511,622.3,9.14
3512,622.3,9.26
3513,622.3,9.38
3514,622.3,9.5
3515,622.3,9.62
3516,622.3,9.74
3517,622.3,9.86
3518,622.3,9.98
3519,622.3,10.1
3520,622.3,10.22
3521,622.3,10.34
3522,622.3,10.46
3523,622.3,10.58
3524,622.3,10.7
3525,622.3,10.82
3526,622.3,10.94
3527,622.3,11.06
3528,622.3,11.18
3529,622.3,11.3
3530,622.3,11.42
3531,622.3,11.54
3532,622.3,11.66
3533,622.3,11.78
3534,622.3,11.9
3535,622.3,12.02
3536,622.3,12.14
3537,622.3,12.26
3538,622.3,12.38
3539,622.3,12.5
3540,622.3,12.62
3541,622.3,12.74
3542,622.3,12.86
3543,622.3,12.98
3544,622.3,13.1
3545,622.3,13.22
3546,622.3,13.34
3547,622.3,13.46
3548,626,6.86
3549,626,6.98
3550,626,7.1
3551,626,7.22
3552,626,7.34
3553,626,7.46
3554,626,7.58
3555,626,7.7
3556,626,7.82
3557,626,7.94
3558,626,8.06
3559,626,8.18
3560,626,8.3
3561,626,8.42
3562,626,8.54
3563,626,8.66
3564,626,8.78
3565,626,8.9
3566,626,9.02
3567,626,9.14
3568,626,9.26
3569,626,9.38
3570,626,9.5
3571,626,9.62
3572,626,9.74
3573,626,9.86
3574,626,9.98
3575,626,10.1
3576,626,10.22
3577,626,10.34
3578,626,10.46
3579,626,10.58
3580,626,10.7
3581,626,10.82
3582,626,10.94
3583,626,11.06
3584,626,11.18
3585,626,11.3
3586,626,11.42
3587,626,11.54
3588,626,11.66
3589,626,11.78
3590,626,11.9
3591,626,12.02
3592,626,12.14
3593,626,12.26
3594,626,12.38
3595,626,12.5
3596,626,12.62
3597,626,12.74
3598,626,12.86
3599,626,12.98
3600,626,13.1
3601,626,13.22
3602,626,13.34
3603,626,13.46
3604,626,13.58
3605,629.7,7.1
3606,629.7,7.22
3607,629.7,7.34
3608,629.7,7.46
3609,629.7,7.58
3610,629.7,7.7
3611,629.7,7.82
3612,629.7,7.94
3613,629.7,8.06
3614,629.7,8.18
3615,629.7,8.3
3616,629.7,8.42
3617,629.7,8.54
3618,629.7,8.66
3619,629.7,8.78
3620,629.7,8.9
3621,629.7,9.02
3622,629.7,9.14
3623,629.7,9.26
3624,629.7,9.38
3625,629.7,9.5
3626,629.7,9.62
3627,629.7,9.74
3628,629.7,9.86
3629,629.7,9.98
3630,629.7,10.1
3631,629.7,10.22
3632,629.7,10.34
3633,629.7,10.46
3634,629.7,10.58
3635,629.7,10.7
3636,629.7,10.82
3637,629.7,10.94
3638,629.7,11.06
3639,629.7,11.18
3640,629.7,11.3
3641,629.7,11.42
3642,629.7,11.54
3643,629.7,11.66
3644,629.7,11.78
3645,629.7,11.9
3646,629.7,12.02
3647,629.7,12.14
3648,629.7,12.26
3649,629.7,12.38
3650,629.7,12.5
3651,629.7,12.62
3652,629.7,12.74
3653,629.7,12.86
3654,629.7,12.98
3655,629.7,13.1
3656,629.7,13.22
3657,629.7,13.34
3658,629.7,13.46
3659,629.7,13.58
3660,633.4,7.22
3661,633.4,7.34
3662,633.4,7.46
3663,633.4,7.58
3664,633.4,7.7
3665,633.4,7.82
3666,633.4,7.94
3667,633.4,8.06
3668,633.4,8.18
3669,633.4,8.3
3670,633.4,8.42
3671,633.4,8.54
3672,633.4,8.66
3673,633.4,8.78
3674,633.4,8.9
3675,633.4,9.02
3676,633.4,9.14
3677,633.4,9.26
3678,633.4,9.38
3679,633.4,9.5
3680,633.4,9.62
3681,633.4,9.74
3682,633.4,9.86
3683,633.4,9.98
3684,633.4,10.1
3685,633.4,10.22
3686,633.4,10.34
3687,633.4,10.46
3688,633.4,10.58
3689,633.4,10.7
3690,633.4,10.82
3691,633.4,10.94
3692,633.4,11.06
3693,633.4,11.18
3694,633.4,11.3
3695,633.4,11.42
3696,633.4,11.54
3697,633.4,11.66
3698,633.4,11.78
3699,633.4,11.9
3700,633.4,12.02
3701,633.4,12.14
3702,633.4,12.26
3703,633.4,12.38
3704,633.4,12.5
3705,633.4,12.62
3706,633.4,12.74
3707,633.4,12.86
3708,633.4,12.98
3709,633.4,13.1
3710,633.4,13.22
3711,633.4,13.34
3712,633.4,13.46
3713,633.4,13.58
3714,633.4,13.7
3715,637.1,7.34
3716,637.1,7.46
3717,637.1,7.58
3718,637.1,7.7
3719,637.1,7.82
3720,637.1,7.94
3721,637.1,8.06
3722,637.1,8.18
3723,637.1,8.3
3724,637.1,8.42
3725,637.1,8.54
3726,637.1,8.66
3727,637.1,8.78
3728,637.1,8.9
3729,637.1,9.02
3730,637.1,9.14
3731,637.1,9.26
3732,637.1,9.38
3733,637.1,9.5
3734,637.1,9.62
3735,637.1,9.74
3736,637.1,9.86
3737,637.1,9.98
3738,637.1,10.1
3739,637.1,10.22
3740,637.1,10.34
3741,637.1,10.46
3742,637.1,10.58
3743,637.1,10.7
3744,637.1,10.82
3745,637.1,10.94
3746,637.1,11.06
3747,637.1,11.18
3748,637.1,11.3
3749,637.1,11.42
3750,637.1,11.54
3751,637.1,11.66
3752,637.1,11.78
3753,637.1,11.9
3754,637.1,12.02
3755,637.1,12.14
3756,637.1,12.26
3757,637.1,12.38
3758,637.1,12.5
3759,637.1,12.62
3760,637.1,12.74
3761,637.1,12.86
3762,637.1,12.98
3763,637.1,13.1
3764,637.1,13.22
3765,637.1,13.34
3766,637.1,13.46
3767,637.1,13.58
3768,637.1,13.7
3769,640.8,7.58
3770,640.8,7.7
3771,640.8,7.82
3772,640.8,7.94
3773,640.8,8.06
3774,640.8,8.18
3775,640.8,8.3
3776,640.8,8.42
3777,640.8,8.54
3778,640.8,8.66
3779,640.8,8.78
3780,640.8,8.9
3781,640.8,9.02
3782,640.8,9.14
3783,640.8,9.26
3784,640.8,9.38
3785,640.8,9.5
3786,640.8,9.62
3787,640.8,9.74
3788,640.8,9.86
3789,640.8,9.98
3790,640.8,10.1
3791,640.8,10.22
3792,640.8,10.34
3793,640.8,10.46
3794,640.8,10.58
3795,640.8,10.7
3796,640.8,10.82
3797,640.8,10.94
3798,640.8,11.06
3799,640.8,11.18
3800,640.8,11.3
3801,640.8,11.42
3802,640.8,11.54
3803,640.8,11.66
3804,640.8,11.78
3805,640.8,11.9
3806,640.8,12.02
3807,640.8,12.14
3808,640.8,12.26
3809,640.8,12.38
3810,640.8,12.5
3811,640.8,12.62
3812,640.8,12.74
3813,640.8,12.86
3814,640.8,12.98
3815,640.8,13.1
3816,640.8,13.22
3817,640.8,13.34
3818,640.8,13.46
3819,640.8,13.58
3820,640.8,13.7
3821,640.8,13.82
3822,644.5,7.7
3823,644.5,7.82
3824,644.5,7.94
3825,644.5,8.06
3826,644.5,8.18
3827,644.5,8.3
3828,644.5,8.42
3829,644.5,8.54
3830,644.5,8.66
3831,644.5,8.78
3832,644.5,8.9
3833,644.5,9.02
3834,644.5,9.14
3835,644.5,9.26
3836,644.5,9.38
3837,644.5,9.5
3838,644.5,9.62
3839,644.5,9.74
3840,644.5,9.86
3841,644.5,9.98
3842,644.5,10.1
3843,644.5,10.22
3844,644.5,10.34
3845,644.5,10.46
3846,644.5,10.58
3847,644.5,10.7
3848,644.5,10.82
3849,644.5,10.94
3850,644.5,11.06
3851,644.5,11.18
3852,644.5,11.3
3853,644.5,11.42
3854,644.5,11.54
3855,644.5,11.66
3856,644.5,11.78
3857,644.5,11.9
3858,644.5,12.02
3859,644.5,12.14
3860,644.5,12.26
3861,644.5,12.38
3862,644.5,12.5
3863,644.5,12.62
3864,644.5,12.74
3865,644.5,12.86
3866,644.5,12.98
3867,644.5,13.1
3868,644.5,13.22
3869,644.5,13.34
3870,644.5,13.46
3871,644.5,13.58
3872,644.5,13.7
3873,644.5,13.82
3874,648.2,7.82
3875,648.2,7.94
3876,648.2,8.06
3877,648.2,8.18
3878,648.2,8.3
3879,648.2,8.42
3880,648.2,8.54
3881,648.2,8.66
3882,648.2,8.78
3883,648.2,8.9
3884,648.2,9.02
3885,648.2,9.14
3886,648.2,9.26
3887,648.2,9.38
3888,648.2,9.5
3889,648.2,9.62
3890,648.2,9.74
3891,648.2,9.86
3892,648.2,9.98
3893,648.2,10.1
3894,648.2,10.22
3895,648.2,10.34
3896,648.2,10.46
3897,648.2,10.58
3898,648.2,10.7
3899,648.2,10.82
3900,648.2,10.94
3901,648.2,11.06
3902,648.2,11.18
3903,648.2,11.3
3904,648.2,11.42
3905,648.2,11.54
3906,648.2,11.66
3907,648.2,11.78
3908,648.2,11.9
3909,648.2,12.02
3910,648.2,12.14
3911,648.2,12.26
3912,648.2,12.38
3913,648.2,12.5
3914,648.2,12.62
3915,648.2,12.74
3916,648.2,12.86
3917,648.2,12.98
3918,648.2,13.1
3919,648.2,13.22
3920,648.2,13.34
3921,648.2,13.46
3922,648.2,13.58
3923,648.2,13.7
3924,648.2,13.82
3925,651.9,8.06
3926,651.9,8.18
3927,651.9,8.3
3928,651.9,8.42
3929,651.9,8.54
3930,651.9,8.66
3931,651.9,8.78
3932,651.9,8.9
3933,651.9,9.02
3934,651.9,9.14
3935,651.9,9.26
3936,651.9,9.38
3937,651.9,9.5
3938,651.9,9.62
3939,651.9,9.74
3940,651.9,9.86
3941,651.9,9.98
3942,651.9,10.1
3943,651.9,10.22
3944,651.9,10.34
3945,651.9,10.46
3946,651.9,10.58
3947,651.9,10.7
3948,651.9,10.82
3949,651.9,10.94
3950,651.9,11.06
3951,651.9,11.18
3952,651.9,11.3
3953,651.9,11.42
3954,651.9,11.54
3955,651.9,11.66
3956,651.9,11.78
3957,651.9,11.9
3958,651.9,12.02
3959,651.9,12.14
3960,651.9,12.26
3961,651.9,12.38
3962,651.9,12.5
3963,651.9,12.62
3964,651.9,12.74
3965,651.9,12.86
3966,651.9,12.98
3967,651.9,13.1
3968,651.9,13.22
3969,651.9,13.34
3970,651.9,13.46
3971,651.9,13.58
3972,651.9,13.7
3973,651.9,13.82
